"","establishment_id","rolling_window","start_date","end_date","n_pos","n_pos_adj","percent_pos","percent_pos_adj","n_neg","percent_neg","total_sample_no","n_pos_breast","n_neg_breast","n_pos_leg","n_neg_leg","n_pos_wing","n_neg_wing","rw_category","establishment_size"
"8620",123883,"8","2024-02-25","2025-02-22",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,2,12,1,5,0,3,"2","Small"
"8621",123883,"9","2024-01-28","2025-01-25",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,2,13,1,4,0,3,"2","Small"
"8622",123883,"10","2023-12-31","2024-12-28",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,2,13,1,4,0,3,"2","Small"
"8623",123883,"11","2023-12-03","2024-11-30",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,2,12,1,5,0,3,"2","Small"
"8624",123883,"12","2023-10-29","2024-10-26",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,2,14,0,5,0,2,"1","Small"
"8625",123883,"13","2023-10-01","2024-09-28",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,2,12,0,7,0,2,"1","Small"
"8626",123883,"14","2023-09-03","2024-08-31",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,12,0,7,0,1,"1","Small"
"8627",123883,"15","2023-07-30","2024-07-27",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,3,14,0,6,0,0,"2","Small"
"8628",123883,"16","2023-07-02","2024-06-29",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,3,13,0,6,0,1,"2","Small"
"8629",123883,"17","2023-05-28","2024-05-25",3,2,13.0434782608696,8.69565217391304,20,86.9565217391304,23,3,13,0,5,0,2,"2","Small"
"8630",123883,"18","2023-04-30","2024-04-27",3,2,13.6363636363636,9.09090909090909,19,86.3636363636364,22,3,13,0,3,0,3,"2","Small"
"8631",123883,"19","2023-04-02","2024-03-30",3,2,13.6363636363636,9.09090909090909,19,86.3636363636364,22,3,13,0,3,0,3,"2","Small"
"8632",123883,"20","2023-02-26","2024-02-24",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,2,13,0,3,0,5,"1","Small"
"8633",123883,"21","2023-01-29","2024-01-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,2,11,0,3,0,6,"1","Small"
"8634",123883,"22","2023-01-01","2023-12-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,12,0,3,0,7,"1","Small"
"8635",123917,"1","2024-09-29","2025-09-27",7,6,31.8181818181818,27.2727272727273,15,68.1818181818182,22,1,7,2,5,4,3,"3","Very Small"
"8636",123917,"2","2024-09-01","2025-08-30",8,7,36.3636363636364,31.8181818181818,14,63.6363636363636,22,1,8,3,4,4,2,"3","Very Small"
"8637",123917,"3","2024-07-28","2025-07-26",7,6,33.3333333333333,28.5714285714286,14,66.6666666666667,21,1,7,3,4,3,3,"3","Very Small"
"8638",123917,"4","2024-06-30","2025-06-28",7,6,31.8181818181818,27.2727272727273,15,68.1818181818182,22,1,7,2,5,4,3,"3","Very Small"
"8639",123917,"5","2024-06-02","2025-05-31",7,6,31.8181818181818,27.2727272727273,15,68.1818181818182,22,2,8,2,4,3,3,"3","Very Small"
"8640",123917,"6","2024-04-28","2025-04-26",7,6,30.4347826086957,26.0869565217391,16,69.5652173913043,23,2,9,2,4,3,3,"3","Very Small"
"8641",123917,"7","2024-03-31","2025-03-29",6,5,25,20.8333333333333,18,75,24,2,9,2,5,2,4,"3","Very Small"
"8642",123917,"8","2024-02-25","2025-02-22",6,5,28.5714285714286,23.8095238095238,15,71.4285714285714,21,2,8,2,4,2,3,"3","Very Small"
"8643",123917,"9","2024-01-28","2025-01-25",7,6,31.8181818181818,27.2727272727273,15,68.1818181818182,22,2,7,2,5,3,3,"3","Very Small"
"8644",123917,"10","2023-12-31","2024-12-28",5,4,23.8095238095238,19.047619047619,16,76.1904761904762,21,1,6,1,6,3,4,"3","Very Small"
"8645",123917,"11","2023-12-03","2024-11-30",5,4,22.7272727272727,18.1818181818182,17,77.2727272727273,22,2,7,1,6,2,4,"3","Very Small"
"8646",123917,"12","2023-10-29","2024-10-26",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,3,6,1,5,2,5,"3","Very Small"
"8647",123917,"13","2023-10-01","2024-09-28",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,3,5,1,6,2,5,"3","Very Small"
"8648",123917,"14","2023-09-03","2024-08-31",6,5,28.5714285714286,23.8095238095238,15,71.4285714285714,21,4,4,0,6,2,5,"3","Very Small"
"8649",123917,"15","2023-07-30","2024-07-27",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,4,4,0,7,2,5,"3","Very Small"
"8650",123917,"16","2023-07-02","2024-06-29",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,4,5,0,6,2,5,"3","Very Small"
"8651",123917,"17","2023-05-28","2024-05-25",5,4,22.7272727272727,18.1818181818182,17,77.2727272727273,22,3,4,0,7,2,6,"3","Very Small"
"8652",123917,"18","2023-04-30","2024-04-27",5,4,22.7272727272727,18.1818181818182,17,77.2727272727273,22,3,4,0,7,2,6,"3","Very Small"
"8653",123917,"19","2023-04-02","2024-03-30",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,3,5,1,6,2,5,"3","Very Small"
"8654",123917,"20","2023-02-26","2024-02-24",6,5,24,20,19,76,25,3,7,1,7,2,5,"3","Very Small"
"8655",123917,"21","2023-01-29","2024-01-27",6,5,25,20.8333333333333,18,75,24,3,7,1,6,2,5,"3","Very Small"
"8656",123917,"22","2023-01-01","2023-12-30",6,5,25,20.8333333333333,18,75,24,3,8,1,6,2,4,"3","Very Small"
"8657",124084,"1","2024-09-29","2025-09-27",1,0,4.76190476190476,0,20,95.2380952380952,21,0,0,1,20,0,0,"1","Small"
"8658",124084,"2","2024-09-01","2025-08-30",1,0,4.76190476190476,0,20,95.2380952380952,21,0,0,1,20,0,0,"1","Small"
"8659",124084,"3","2024-07-28","2025-07-26",0,0,0,0,21,100,21,0,0,0,21,0,0,"1","Small"
"8660",124084,"4","2024-06-30","2025-06-28",0,0,0,0,22,100,22,0,0,0,22,0,0,"1","Small"
"8661",124084,"5","2024-06-02","2025-05-31",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8662",124084,"6","2024-04-28","2025-04-26",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8663",124084,"7","2024-03-31","2025-03-29",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8664",124084,"8","2024-02-25","2025-02-22",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8665",124084,"9","2024-01-28","2025-01-25",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8666",124084,"10","2023-12-31","2024-12-28",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8667",124084,"11","2023-12-03","2024-11-30",0,0,0,0,24,100,24,0,1,0,23,0,0,"1","Small"
"8668",124084,"12","2023-10-29","2024-10-26",0,0,0,0,23,100,23,0,1,0,22,0,0,"1","Small"
"8669",124084,"13","2023-10-01","2024-09-28",0,0,0,0,24,100,24,0,1,0,23,0,0,"1","Small"
"8670",124084,"14","2023-09-03","2024-08-31",0,0,0,0,24,100,24,0,1,0,23,0,0,"1","Small"
"8671",124084,"15","2023-07-30","2024-07-27",0,0,0,0,24,100,24,0,1,0,23,0,0,"1","Small"
"8672",124084,"16","2023-07-02","2024-06-29",0,0,0,0,22,100,22,0,1,0,21,0,0,"1","Small"
"8673",124084,"17","2023-05-28","2024-05-25",1,0,4.54545454545455,0,21,95.4545454545455,22,0,0,1,21,0,0,"1","Small"
"8674",124084,"18","2023-04-30","2024-04-27",1,0,4.54545454545455,0,21,95.4545454545455,22,0,0,1,21,0,0,"1","Small"
"8675",124084,"19","2023-04-02","2024-03-30",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"8676",124084,"20","2023-02-26","2024-02-24",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"8677",124084,"21","2023-01-29","2024-01-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"8678",124084,"22","2023-01-01","2023-12-30",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,0,2,19,0,0,"1","Small"
"8679",124118,"1","2024-09-29","2025-09-27",0,0,0,0,22,100,22,0,21,0,0,0,1,"1","Very Small"
"8680",124118,"2","2024-09-01","2025-08-30",0,0,0,0,24,100,24,0,23,0,0,0,1,"1","Very Small"
"8681",124118,"3","2024-07-28","2025-07-26",0,0,0,0,23,100,23,0,22,0,0,0,1,"1","Very Small"
"8682",124118,"4","2024-06-30","2025-06-28",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8683",124118,"5","2024-06-02","2025-05-31",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8684",124118,"6","2024-04-28","2025-04-26",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8685",124118,"7","2024-03-31","2025-03-29",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8686",124118,"8","2024-02-25","2025-02-22",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8687",124118,"9","2024-01-28","2025-01-25",0,0,0,0,24,100,24,0,22,0,1,0,1,"1","Very Small"
"8688",124118,"10","2023-12-31","2024-12-28",0,0,0,0,21,100,21,0,19,0,1,0,1,"1","Very Small"
"8689",124118,"11","2023-12-03","2024-11-30",0,0,0,0,22,100,22,0,20,0,1,0,1,"1","Very Small"
"8690",124118,"12","2023-10-29","2024-10-26",0,0,0,0,23,100,23,0,22,0,1,0,0,"1","Very Small"
"8691",124118,"13","2023-10-01","2024-09-28",0,0,0,0,25,100,25,0,24,0,1,0,0,"1","Very Small"
"8692",124118,"14","2023-09-03","2024-08-31",0,0,0,0,23,100,23,0,22,0,1,0,0,"1","Very Small"
"8693",124118,"15","2023-07-30","2024-07-27",0,0,0,0,24,100,24,0,23,0,1,0,0,"1","Very Small"
"8694",124118,"16","2023-07-02","2024-06-29",0,0,0,0,22,100,22,0,22,0,0,0,0,"1","Very Small"
"8695",124118,"17","2023-05-28","2024-05-25",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"8696",124118,"18","2023-04-30","2024-04-27",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"8697",124118,"19","2023-04-02","2024-03-30",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"8698",124118,"20","2023-02-26","2024-02-24",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"8699",124118,"21","2023-01-29","2024-01-27",0,0,0,0,24,100,24,0,24,0,0,0,0,"1","Very Small"
"8700",124118,"22","2023-01-01","2023-12-30",0,0,0,0,26,100,26,0,26,0,0,0,0,"1","Very Small"
"8701",124249,"1","2024-09-29","2025-09-27",0,0,0,0,17,100,17,0,16,0,1,0,0,"1","Small"
"8702",124249,"2","2024-09-01","2025-08-30",1,0,5.26315789473684,0,18,94.7368421052632,19,1,17,0,1,0,0,"1","Small"
"8703",124249,"3","2024-07-28","2025-07-26",1,0,5,0,19,95,20,1,18,0,1,0,0,"1","Small"
"8704",124249,"4","2024-06-30","2025-06-28",1,0,5,0,19,95,20,1,19,0,0,0,0,"1","Small"
"8705",124249,"5","2024-06-02","2025-05-31",1,0,5,0,19,95,20,1,19,0,0,0,0,"1","Small"
"8706",124249,"6","2024-04-28","2025-04-26",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8707",124249,"7","2024-03-31","2025-03-29",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8708",124249,"8","2024-02-25","2025-02-22",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8709",124249,"9","2024-01-28","2025-01-25",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8710",124249,"10","2023-12-31","2024-12-28",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8711",124249,"11","2023-12-03","2024-11-30",1,0,4.76190476190476,0,20,95.2380952380952,21,1,20,0,0,0,0,"1","Small"
"8712",124249,"12","2023-10-29","2024-10-26",1,0,4.54545454545455,0,21,95.4545454545455,22,1,21,0,0,0,0,"1","Small"
"8713",124249,"13","2023-10-01","2024-09-28",1,0,4.54545454545455,0,21,95.4545454545455,22,1,21,0,0,0,0,"1","Small"
"8714",124249,"14","2023-09-03","2024-08-31",0,0,0,0,22,100,22,0,22,0,0,0,0,"1","Small"
"8715",124249,"15","2023-07-30","2024-07-27",0,0,0,0,23,100,23,0,23,0,0,0,0,"1","Small"
"8716",124249,"16","2023-07-02","2024-06-29",1,0,4.34782608695652,0,22,95.6521739130435,23,1,22,0,0,0,0,"1","Small"
"8717",124249,"17","2023-05-28","2024-05-25",1,0,4.16666666666667,0,23,95.8333333333333,24,1,23,0,0,0,0,"1","Small"
"8718",124249,"18","2023-04-30","2024-04-27",1,0,4.54545454545455,0,21,95.4545454545455,22,1,21,0,0,0,0,"1","Small"
"8719",124249,"19","2023-04-02","2024-03-30",1,0,5,0,19,95,20,1,19,0,0,0,0,"1","Small"
"8720",124249,"20","2023-02-26","2024-02-24",1,0,5.88235294117647,0,16,94.1176470588235,17,1,16,0,0,0,0,"1","Small"
"8721",124249,"21","2023-01-29","2024-01-27",1,0,6.25,0,15,93.75,16,1,15,0,0,0,0,"1","Small"
"8722",124249,"22","2023-01-01","2023-12-30",1,0,7.14285714285714,0,13,92.8571428571429,14,1,13,0,0,0,0,"1","Small"
"8723",124532,"1","2024-09-29","2025-09-27",1,0,4.54545454545455,0,21,95.4545454545455,22,0,5,1,12,0,4,"1","Small"
"8724",124532,"2","2024-09-01","2025-08-30",1,0,4.54545454545455,0,21,95.4545454545455,22,0,5,1,11,0,5,"1","Small"
"8725",124532,"3","2024-07-28","2025-07-26",1,0,4.54545454545455,0,21,95.4545454545455,22,0,4,1,12,0,5,"1","Small"
"8726",124532,"4","2024-06-30","2025-06-28",1,0,4.54545454545455,0,21,95.4545454545455,22,0,3,1,12,0,6,"1","Small"
"8727",124532,"5","2024-06-02","2025-05-31",0,0,0,0,22,100,22,0,4,0,12,0,6,"1","Small"
"8728",124532,"6","2024-04-28","2025-04-26",0,0,0,0,22,100,22,0,4,0,12,0,6,"1","Small"
"8729",124532,"7","2024-03-31","2025-03-29",0,0,0,0,24,100,24,0,5,0,12,0,7,"1","Small"
"8730",124532,"8","2024-02-25","2025-02-22",0,0,0,0,23,100,23,0,4,0,11,0,8,"1","Small"
"8731",124532,"9","2024-01-28","2025-01-25",0,0,0,0,24,100,24,0,4,0,12,0,8,"1","Small"
"8732",124532,"10","2023-12-31","2024-12-28",0,0,0,0,24,100,24,0,4,0,13,0,7,"1","Small"
"8733",124532,"11","2023-12-03","2024-11-30",0,0,0,0,24,100,24,0,4,0,11,0,9,"1","Small"
"8734",124532,"12","2023-10-29","2024-10-26",0,0,0,0,24,100,24,0,5,0,11,0,8,"1","Small"
"8735",124532,"13","2023-10-01","2024-09-28",0,0,0,0,24,100,24,0,4,0,13,0,7,"1","Small"
"8736",124532,"14","2023-09-03","2024-08-31",0,0,0,0,24,100,24,0,5,0,13,0,6,"1","Small"
"8737",124532,"15","2023-07-30","2024-07-27",0,0,0,0,24,100,24,0,6,0,12,0,6,"1","Small"
"8738",124532,"16","2023-07-02","2024-06-29",0,0,0,0,24,100,24,0,6,0,12,0,6,"1","Small"
"8739",124532,"17","2023-05-28","2024-05-25",0,0,0,0,23,100,23,0,7,0,11,0,5,"1","Small"
"8740",124532,"18","2023-04-30","2024-04-27",0,0,0,0,24,100,24,0,7,0,12,0,5,"1","Small"
"8741",124532,"19","2023-04-02","2024-03-30",0,0,0,0,24,100,24,0,7,0,13,0,4,"1","Small"
"8742",124532,"20","2023-02-26","2024-02-24",0,0,0,0,24,100,24,0,9,0,12,0,3,"1","Small"
"8743",124532,"21","2023-01-29","2024-01-27",0,0,0,0,24,100,24,0,9,0,12,0,3,"1","Small"
"8744",124532,"22","2023-01-01","2023-12-30",0,0,0,0,24,100,24,0,10,0,11,0,3,"1","Small"
"8745",124559,"1","2024-09-29","2025-09-27",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Very Small"
"8746",124559,"2","2024-09-01","2025-08-30",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Very Small"
"8747",124559,"3","2024-07-28","2025-07-26",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Very Small"
"8748",125773,"1","2024-09-29","2025-09-27",1,0,7.14285714285714,0,13,92.8571428571429,14,0,0,1,13,0,0,"1","Small"
"8749",125773,"2","2024-09-01","2025-08-30",1,0,6.66666666666667,0,14,93.3333333333333,15,0,1,1,13,0,0,"1","Small"
"8750",125773,"3","2024-07-28","2025-07-26",1,0,6.66666666666667,0,14,93.3333333333333,15,0,1,1,13,0,0,"1","Small"
"8751",125773,"4","2024-06-30","2025-06-28",1,0,6.66666666666667,0,14,93.3333333333333,15,0,2,1,12,0,0,"1","Small"
"8752",125773,"5","2024-06-02","2025-05-31",1,0,6.25,0,15,93.75,16,0,2,1,13,0,0,"1","Small"
"8753",125773,"6","2024-04-28","2025-04-26",1,0,6.25,0,15,93.75,16,0,3,1,12,0,0,"1","Small"
"8754",125773,"7","2024-03-31","2025-03-29",1,0,6.66666666666667,0,14,93.3333333333333,15,0,3,1,11,0,0,"1","Small"
"8755",125773,"8","2024-02-25","2025-02-22",1,0,6.25,0,15,93.75,16,0,4,1,10,0,1,"1","Small"
"8756",125773,"9","2024-01-28","2025-01-25",1,0,5.55555555555556,0,17,94.4444444444444,18,0,5,1,10,0,2,"1","Small"
"8757",125773,"10","2023-12-31","2024-12-28",1,0,5.55555555555556,0,17,94.4444444444444,18,0,5,1,10,0,2,"1","Small"
"8758",125773,"11","2023-12-03","2024-11-30",0,0,0,0,16,100,16,0,5,0,9,0,2,"1","Small"
"8759",125773,"12","2023-10-29","2024-10-26",1,0,5.88235294117647,0,16,94.1176470588235,17,0,5,1,9,0,2,"1","Small"
"8760",125773,"13","2023-10-01","2024-09-28",1,0,6.25,0,15,93.75,16,0,6,1,7,0,2,"1","Small"
"8761",125773,"14","2023-09-03","2024-08-31",1,0,6.66666666666667,0,14,93.3333333333333,15,0,6,1,6,0,2,"1","Small"
"8762",125773,"15","2023-07-30","2024-07-27",2,1,13.3333333333333,6.66666666666667,13,86.6666666666667,15,1,7,1,4,0,2,"1","Small"
"8763",125773,"16","2023-07-02","2024-06-29",3,2,18.75,12.5,13,81.25,16,1,7,2,4,0,2,"2","Small"
"8764",125773,"17","2023-05-28","2024-05-25",3,2,20,13.3333333333333,12,80,15,1,7,2,3,0,2,"2","Small"
"8765",125773,"18","2023-04-30","2024-04-27",3,2,18.75,12.5,13,81.25,16,1,7,2,4,0,2,"2","Small"
"8766",125773,"19","2023-04-02","2024-03-30",3,2,17.6470588235294,11.7647058823529,14,82.3529411764706,17,1,7,2,5,0,2,"2","Small"
"8767",125773,"20","2023-02-26","2024-02-24",3,2,17.6470588235294,11.7647058823529,14,82.3529411764706,17,1,8,2,5,0,1,"2","Small"
"8768",125773,"21","2023-01-29","2024-01-27",3,2,20,13.3333333333333,12,80,15,1,7,2,5,0,0,"2","Small"
"8769",125773,"22","2023-01-01","2023-12-30",3,2,18.75,12.5,13,81.25,16,1,9,2,4,0,0,"2","Small"
"8770",126027,"1","2024-09-29","2025-09-27",2,2,3.7037037037037,3.7037037037037,52,96.2962962962963,54,2,27,0,4,0,21,"1","Large"
"8771",126027,"2","2024-09-01","2025-08-30",2,2,3.7037037037037,3.7037037037037,52,96.2962962962963,54,2,28,0,5,0,19,"1","Large"
"8772",126027,"3","2024-07-28","2025-07-26",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,3,29,0,5,0,19,"1","Large"
"8773",126027,"4","2024-06-30","2025-06-28",3,3,5.55555555555556,5.55555555555556,51,94.4444444444444,54,3,27,0,6,0,18,"1","Large"
"8774",126027,"5","2024-06-02","2025-05-31",4,4,7.40740740740741,7.40740740740741,50,92.5925925925926,54,3,26,1,7,0,17,"1","Large"
"8775",126027,"6","2024-04-28","2025-04-26",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,2,25,1,8,0,19,"1","Large"
"8776",126027,"7","2024-03-31","2025-03-29",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,2,26,1,9,0,18,"1","Large"
"8777",126027,"8","2024-02-25","2025-02-22",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,2,24,1,10,0,19,"1","Large"
"8778",126027,"9","2024-01-28","2025-01-25",3,3,5.66037735849057,5.66037735849057,50,94.3396226415094,53,2,24,1,10,0,16,"1","Large"
"8779",126027,"10","2023-12-31","2024-12-28",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,2,24,1,11,0,17,"1","Large"
"8780",126027,"11","2023-12-03","2024-11-30",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,2,22,1,12,0,18,"1","Large"
"8781",126027,"12","2023-10-29","2024-10-26",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,22,1,13,0,19,"1","Large"
"8782",126027,"13","2023-10-01","2024-09-28",2,2,3.63636363636364,3.63636363636364,53,96.3636363636364,55,1,22,1,13,0,18,"1","Large"
"8783",126027,"14","2023-09-03","2024-08-31",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,23,1,12,0,19,"1","Large"
"8784",126027,"15","2023-07-30","2024-07-27",1,1,1.88679245283019,1.88679245283019,52,98.1132075471698,53,0,21,1,12,0,19,"1","Large"
"8785",126027,"16","2023-07-02","2024-06-29",1,1,1.85185185185185,1.85185185185185,53,98.1481481481482,54,0,23,1,12,0,18,"1","Large"
"8786",126027,"17","2023-05-28","2024-05-25",0,0,0,0,53,100,53,0,24,0,12,0,17,"1","Large"
"8787",126027,"18","2023-04-30","2024-04-27",0,0,0,0,52,100,52,0,23,0,12,0,17,"1","Large"
"8788",126027,"19","2023-04-02","2024-03-30",0,0,0,0,53,100,53,0,23,0,12,0,18,"1","Large"
"8789",126027,"20","2023-02-26","2024-02-24",0,0,0,0,54,100,54,0,24,0,12,0,18,"1","Large"
"8790",126027,"21","2023-01-29","2024-01-27",0,0,0,0,55,100,55,0,24,0,11,0,20,"1","Large"
"8791",126027,"22","2023-01-01","2023-12-30",0,0,0,0,55,100,55,0,22,0,13,0,20,"1","Large"
"8792",126242,"1","2024-09-29","2025-09-27",0,0,0,0,1,100,1,0,0,0,1,0,0,NA,"Very Small"
"8793",126242,"2","2024-09-01","2025-08-30",0,0,0,0,1,100,1,0,0,0,1,0,0,NA,"Very Small"
"8794",126421,"1","2024-09-29","2025-09-27",0,0,0,0,2,100,2,0,1,0,1,0,0,NA,"Small"
"8795",126421,"2","2024-09-01","2025-08-30",0,0,0,0,2,100,2,0,1,0,1,0,0,NA,"Small"
"8796",126421,"3","2024-07-28","2025-07-26",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Small"
"8797",126421,"4","2024-06-30","2025-06-28",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Small"
"8798",126421,"5","2024-06-02","2025-05-31",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Small"
"8799",126421,"6","2024-04-28","2025-04-26",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Small"
"8800",126421,"7","2024-03-31","2025-03-29",0,0,0,0,1,100,1,0,1,0,0,0,0,NA,"Small"
"8801",126506,"1","2024-09-29","2025-09-27",2,1,66.6666666666667,33.3333333333333,1,33.3333333333333,3,0,0,2,0,0,1,NA,"Very Small"
"8802",126506,"2","2024-09-01","2025-08-30",2,1,66.6666666666667,33.3333333333333,1,33.3333333333333,3,0,0,2,0,0,1,NA,"Very Small"
"8803",126506,"3","2024-07-28","2025-07-26",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8804",126506,"4","2024-06-30","2025-06-28",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8805",126506,"5","2024-06-02","2025-05-31",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8806",126506,"6","2024-04-28","2025-04-26",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8807",126506,"7","2024-03-31","2025-03-29",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8808",126506,"8","2024-02-25","2025-02-22",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8809",126506,"9","2024-01-28","2025-01-25",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8810",126506,"10","2023-12-31","2024-12-28",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8811",126506,"11","2023-12-03","2024-11-30",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8812",126506,"12","2023-10-29","2024-10-26",1,0,50,0,1,50,2,0,0,1,0,0,1,NA,"Very Small"
"8813",126511,"1","2024-09-29","2025-09-27",6,5,26.0869565217391,21.7391304347826,17,73.9130434782609,23,0,0,6,17,0,0,"3","Small"
"8814",126511,"2","2024-09-01","2025-08-30",6,5,26.0869565217391,21.7391304347826,17,73.9130434782609,23,0,0,6,17,0,0,"3","Small"
"8815",126511,"3","2024-07-28","2025-07-26",6,5,26.0869565217391,21.7391304347826,17,73.9130434782609,23,0,0,6,17,0,0,"3","Small"
"8816",126511,"4","2024-06-30","2025-06-28",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,0,0,6,16,0,0,"3","Small"
"8817",126511,"5","2024-06-02","2025-05-31",6,5,25,20.8333333333333,18,75,24,0,0,6,18,0,0,"3","Small"
"8818",126511,"6","2024-04-28","2025-04-26",6,5,27.2727272727273,22.7272727272727,16,72.7272727272727,22,0,0,6,16,0,0,"3","Small"
"8819",126511,"7","2024-03-31","2025-03-29",5,4,25,20,15,75,20,0,0,5,15,0,0,"3","Small"
"8820",126511,"8","2024-02-25","2025-02-22",4,3,20,15,16,80,20,0,0,4,16,0,0,"2","Small"
"8821",126511,"9","2024-01-28","2025-01-25",4,3,22.2222222222222,16.6666666666667,14,77.7777777777778,18,0,0,4,14,0,0,"3","Small"
"8822",126511,"10","2023-12-31","2024-12-28",3,2,18.75,12.5,13,81.25,16,0,0,3,13,0,0,"2","Small"
"8823",126511,"11","2023-12-03","2024-11-30",2,1,14.2857142857143,7.14285714285714,12,85.7142857142857,14,0,0,2,12,0,0,"1","Small"
"8824",126511,"12","2023-10-29","2024-10-26",2,1,16.6666666666667,8.33333333333333,10,83.3333333333333,12,0,0,2,10,0,0,"2","Small"
"8825",126511,"13","2023-10-01","2024-09-28",0,0,0,0,11,100,11,0,0,0,11,0,0,"1","Small"
"8826",126511,"14","2023-09-03","2024-08-31",1,0,9.09090909090909,0,10,90.9090909090909,11,0,0,1,10,0,0,"1","Small"
"8827",126511,"15","2023-07-30","2024-07-27",1,0,9.09090909090909,0,10,90.9090909090909,11,0,0,1,10,0,0,"1","Small"
"8828",126511,"16","2023-07-02","2024-06-29",1,0,8.33333333333333,0,11,91.6666666666667,12,0,0,1,11,0,0,"1","Small"
"8829",126511,"17","2023-05-28","2024-05-25",2,1,18.1818181818182,9.09090909090909,9,81.8181818181818,11,0,0,2,9,0,0,"2","Small"
